exchange,name,token,trading_symbol,lot_size,tick_size
NSE,768JK37,12701,768JK37-SG,100,0.01
NSE,768JK44,21288,768JK44-SG,100,0.01
NSE,768KA31,11978,768KA31-SG,100,0.01
NSE,768KA34,13254,768KA34-SG,100,0.01
NSE,768KA37,20945,768KA37-SG,100,0.01
NSE,768KA39,21513,768KA39-SG,100,0.01
NSE,768MP34,19619,768MP34-SG,100,0.01
NSE,768PN39,13398,768PN39-SG,100,0.01
NSE,768PN42,11276,768PN42-SG,100,0.01
NSE,768TN30,19614,768TN30-SG,100,0.01
NSE,768TN30A,19745,768TN30A-SG,100,0.01
NSE,768TN30B,20335,768TN30B-SG,100,0.01
NSE,768TS37,20225,768TS37-SG,100,0.01
NSE,768TS42,13993,768TS42-SG,100,0.01
NSE,768UP32,11289,768UP32-SG,100,0.01
NSE,768UP34,19532,768UP34-SG,100,0.01
NSE,768UP34A,20220,768UP34A-SG,100,0.01
NSE,768WB32,11291,768WB32-SG,100,0.01
NSE,769AP35,13878,769AP35-SG,100,0.01
NSE,769AP42,20190,769AP42-SG,100,0.01
NSE,769AP43,14351,769AP43-SG,100,0.01
NSE,768GJ30,14156,768GJ30-SG,100,0.01
NSE,768CG32,21499,768CG32-SG,100,0.01
NSE,768BR33,14271,768BR33-SG,100,0.01
NSE,768BR32,11985,768BR32-SG,100,0.01
NSE,767KL34,10851,767KL34-SG,100,0.01
NSE,767KL43,22506,767KL43-SG,100,0.01
NSE,767MP33,13965,767MP33-SG,100,0.01
NSE,767NL32,10541,767NL32-SG,100,0.01
NSE,767NL33,13626,767NL33-SG,100,0.01
NSE,767NL33A,13967,767NL33A-SG,100,0.01
NSE,767NL33B,20243,767NL33B-SG,100,0.01
NSE,767PN35,19167,767PN35-SG,100,0.01
NSE,767RJ33,20942,767RJ33-SG,100,0.01
NSE,767RJ34,21863,767RJ34-SG,100,0.01
NSE,767TN30,20470,767TN30-SG,100,0.01
NSE,767TN53,14564,767TN53-SG,100,0.01
NSE,769AS33,13959,769AS33-SG,100,0.01
NSE,767TS35,13389,767TS35-SG,100,0.01
NSE,767UK33,14102,767UK33-SG,100,0.01
NSE,767UK33A,20931,767UK33A-SG,100,0.01
NSE,767UP33,20938,767UP33-SG,100,0.01
NSE,767WB37,13237,767WB37-SG,100,0.01
NSE,767WB39,13399,767WB39-SG,100,0.01
NSE,767WB41,13401,767WB41-SG,100,0.01
NSE,767WB43,22507,767WB43-SG,100,0.01
NSE,767WB44,22508,767WB44-SG,100,0.01
NSE,768AP37,21870,768AP37-SG,100,0.01
NSE,768AR33,20244,768AR33-SG,100,0.01
NSE,768AS31,21496,768AS31-SG,100,0.01
NSE,768AS32,10528,768AS32-SG,100,0.01
NSE,767TS45,19733,767TS45-SG,100,0.01
NSE,767KA42,21820,767KA42-SG,100,0.01
NSE,769BR32,11282,769BR32-SG,100,0.01
NSE,769GA32,11283,769GA32-SG,100,0.01
NSE,76GJ35,14107,76GJ35-SG,100,0.01
NSE,76JK35,14103,76JK35-SG,100,0.01
NSE,76JK53,19623,76JK53-SG,100,0.01
NSE,76JK53A,20197,76JK53A-SG,100,0.01
NSE,76KA32,13245,76KA32-SG,100,0.01
NSE,76KA32A,13374,76KA32A-SG,100,0.01
NSE,76KA33,13601,76KA33-SG,100,0.01
NSE,76KA38,20740,76KA38-SG,100,0.01
NSE,76KL45,13911,76KL45-SG,100,0.01
NSE,76MH30,21934,76MH30-SG,100,0.01
NSE,76TN31,22492,76TN31-SG,100,0.01
NSE,76TN32,10720,76TN32-SG,100,0.01
NSE,76TS43,21542,76TS43-SG,100,0.01
NSE,76TS47,21547,76TS47-SG,100,0.01
NSE,770MH32,9722,770MH32-SG,100,0.01
NSE,771AP31,20472,771AP31-SG,100,0.01
NSE,771AP32,9711,771AP32-SG,100,0.01
NSE,771AP33,14270,771AP33-SG,100,0.01
NSE,771AP33A,14959,771AP33A-SG,100,0.01
NSE,771AP34,11281,771AP34-SG,100,0.01
NSE,771AP36,13972,771AP36-SG,100,0.01
NSE,771AP37,10848,771AP37-SG,100,0.01
NSE,771AP37A,20398,771AP37A-SG,100,0.01
NSE,771AP39,10847,771AP39-SG,100,0.01
NSE,771AP42,10846,771AP42-SG,100,0.01
NSE,76GJ33,22493,76GJ33-SG,100,0.01
NSE,76GJ32,12667,76GJ32-SG,100,0.01
NSE,76AP44,21543,76AP44-SG,100,0.01
NSE,76AP34,19164,76AP34-SG,100,0.01
NSE,769GA32A,12301,769GA32A-SG,100,0.01
NSE,769GA34,21865,769GA34-SG,100,0.01
NSE,769GS2043,9888,769GS2043-GS,1,0.01
NSE,769HR27,9873,769HR27-SG,100,0.01
NSE,769KA33,19615,769KA33-SG,100,0.01
NSE,769KA33A,20392,769KA33A-SG,100,0.01
NSE,769KA40,21540,769KA40-SG,100,0.01
NSE,769KL40,11292,769KL40-SG,100,0.01
NSE,769MH31,14531,769MH31-SG,100,0.01
NSE,769MN34,13252,769MN34-SG,100,0.01
NSE,769MP43,14352,769MP43-SG,100,0.01
NSE,769MZ31,9708,769MZ31-SG,100,0.01
NSE,769BR39,22504,769BR39-SG,100,0.01
NSE,769MZ37,13897,769MZ37-SG,100,0.01
NSE,769PN39,14381,769PN39-SG,100,0.01
NSE,769PY37,13397,769PY37-SG,100,0.01
NSE,769RJ39,14380,769RJ39-SG,100,0.01
NSE,769TN37,13393,769TN37-SG,100,0.01
NSE,769TN43,14349,769TN43-SG,100,0.01
NSE,769TS32,14533,769TS32-SG,100,0.01
NSE,769UP35,13891,769UP35-SG,100,0.01
NSE,769UP35A,19485,769UP35A-SG,100,0.01
NSE,769WB39,14340,769WB39-SG,100,0.01
NSE,769WB42,14347,769WB42-SG,100,0.01
NSE,76AP28,11299,76AP28-SG,100,0.01
NSE,76AP29,14954,76AP29-SG,100,0.01
NSE,769PN36,22503,769PN36-SG,100,0.01
NSE,767KA36,20222,767KA36-SG,100,0.01
NSE,767KA32,11984,767KA32-SG,100,0.01
NSE,767JH37,13257,767JH37-SG,100,0.01
NSE,764TN29,10452,764TN29-SG,100,0.01
NSE,764TN32,10544,764TN32-SG,100,0.01
NSE,764TS33,14097,764TS33-SG,100,0.01
NSE,764UP36,14109,764UP36-SG,100,0.01
NSE,764WB32,13248,764WB32-SG,100,0.01
NSE,764WB42,13621,764WB42-SG,100,0.01
NSE,764WB43,19520,764WB43-SG,100,0.01
NSE,764WB43A,20946,764WB43A-SG,100,0.01
NSE,765AS32,10765,765AS32-SG,100,0.01
NSE,765BR32,10529,765BR32-SG,100,0.01
NSE,765BR32A,10721,765BR32A-SG,100,0.01
NSE,765CG33,22494,765CG33-SG,100,0.01
NSE,765GA32,13243,765GA32-SG,100,0.01
NSE,765GA33,20238,765GA33-SG,100,0.01
NSE,765GA34,22496,765GA34-SG,100,0.01
NSE,765GJ29,10233,765GJ29-SG,100,0.01
NSE,765GJ29A,20368,765GJ29A-SG,100,0.01
NSE,765GJ33,13964,765GJ33-SG,100,0.01
NSE,765HP35,20738,765HP35-SG,100,0.01
NSE,765HR30,13957,765HR30-SG,100,0.01
NSE,765HR33,13882,765HR33-SG,100,0.01
NSE,765HR33A,14272,765HR33A-SG,100,0.01
NSE,765HR33B,20240,765HR33B-SG,100,0.01
NSE,765KA34,13384,765KA34-SG,100,0.01
NSE,765KL48,13996,765KL48-SG,100,0.01
NSE,764RJ49,20366,764RJ49-SG,100,0.01
NSE,764RJ38,13902,764RJ38-SG,100,0.01
NSE,764MP33,14093,764MP33-SG,100,0.01
NSE,764MH33,13886,764MH33-SG,100,0.01
NSE,763ML32,20731,763ML32-SG,100,0.01
NSE,763PN39,12706,763PN39-SG,100,0.01
NSE,763PY32,13382,763PY32-SG,100,0.01
NSE,763RJ41,22505,763RJ41-SG,100,0.01
NSE,763TN47,12345,763TN47-SG,100,0.01
NSE,763TS36,13718,763TS36-SG,100,0.01
NSE,763TS43,12321,763TS43-SG,100,0.01
NSE,763TS44,12328,763TS44-SG,100,0.01
NSE,763WB38,20743,763WB38-SG,100,0.01
NSE,764AP31,21494,764AP31-SG,100,0.01
NSE,764AP33,12689,764AP33-SG,100,0.01
NSE,764AR30,20570,764AR30-SG,100,0.01
NSE,765NL32,13247,765NL32-SG,100,0.01
NSE,764BR32,13242,764BR32-SG,100,0.01
NSE,764GA33,13887,764GA33-SG,100,0.01
NSE,764GA38,13619,764GA38-SG,100,0.01
NSE,764GJ31,21262,764GJ31-SG,100,0.01
NSE,764GJ33,21500,764GJ33-SG,100,0.01
NSE,764GJ34,21503,764GJ34-SG,100,0.01
NSE,764HP39,21512,764HP39-SG,100,0.01
NSE,764HR31,13915,764HR31-SG,100,0.01
NSE,764JK50,20402,764JK50-SG,100,0.01
NSE,764KA32,19523,764KA32-SG,100,0.01
NSE,764KA39,20744,764KA39-SG,100,0.01
NSE,764KL34,13606,764KL34-SG,100,0.01
NSE,764MH32,11285,764MH32-SG,100,0.01
NSE,764GA30,20571,764GA30-SG,100,0.01
NSE,765PN42,11981,765PN42-SG,100,0.01
NSE,765RJ32,10543,765RJ32-SG,100,0.01
NSE,765RJ32A,11288,765RJ32A-SG,100,0.01
NSE,766RJ34,22497,766RJ34-SG,100,0.01
NSE,766RJ43,13994,766RJ43-SG,100,0.01
NSE,766SK33,14274,766SK33-SG,100,0.01
NSE,766TN33,20928,766TN33-SG,100,0.01
NSE,766TN43,19622,766TN43-SG,100,0.01
NSE,766TS34,13387,766TS34-SG,100,0.01
NSE,766TS44,13995,766TS44-SG,100,0.01
NSE,766UP32,10771,766UP32-SG,100,0.01
NSE,766UP33,14162,766UP33-SG,100,0.01
NSE,766UP33A,14273,766UP33A-SG,100,0.01
NSE,766WB39,13906,766WB39-SG,100,0.01
NSE,766WB43,21827,766WB43-SG,100,0.01
NSE,766RJ33A,22495,766RJ33A-SG,100,0.01
NSE,767AP31,9696,767AP31-SG,100,0.01
NSE,767AP38A,21510,767AP38A-SG,100,0.01
NSE,767AS32,11980,767AS32-SG,100,0.01
NSE,767AS33,13877,767AS33-SG,100,0.01
NSE,767AS33A,14092,767AS33A-SG,100,0.01
NSE,767AS33B,19526,767AS33B-SG,100,0.01
NSE,767CG31,21849,767CG31-SG,100,0.01
NSE,767CG33,21502,767CG33-SG,100,0.01
NSE,767GA33,19527,767GA33-SG,100,0.01
NSE,767GA33A,20937,767GA33A-SG,100,0.01
NSE,767HP34,21509,767HP34-SG,100,0.01
NSE,767HR32,11284,767HR32-SG,100,0.01
NSE,767HR35,20944,767HR35-SG,100,0.01
NSE,767AP38,19487,767AP38-SG,100,0.01
NSE,91D281124,24981,91D281124-TB,100,0.01
NSE,766RJ33,13960,766RJ33-SG,100,0.01
NSE,766MP48,14559,766MP48-SG,100,0.01
NSE,765RJ33,13881,765RJ33-SG,100,0.01
NSE,765RJ48,19740,765RJ48-SG,100,0.01
NSE,765TN29,10234,765TN29-SG,100,0.01
NSE,765TN30,19908,765TN30-SG,100,0.01
NSE,765TN33,13874,765TN33-SG,100,0.01
NSE,765TN33A,19524,765TN33A-SG,100,0.01
NSE,765TN53,13997,765TN53-SG,100,0.01
NSE,765TS30,22188,765TS30-SG,100,0.01
NSE,765TS39,19550,765TS39-SG,100,0.01
NSE,765UP30,22086,765UP30-SG,100,0.01
NSE,765UP34,20943,765UP34-SG,100,0.01
NSE,766AP32,13958,766AP32-SG,100,0.01
NSE,766RJ31,21842,766RJ31-SG,100,0.01
NSE,766AP37,19538,766AP37-SG,100,0.01
NSE,766BR33,14098,766BR33-SG,100,0.01
NSE,766GJ30,14269,766GJ30-SG,100,0.01
NSE,766GJ30A,20479,766GJ30A-SG,100,0.01
NSE,766GJ32,21264,766GJ32-SG,100,0.01
NSE,766HR29,14635,766HR29-SG,100,0.01
NSE,766HR35,19533,766HR35-SG,100,0.01
NSE,766HR36,22501,766HR36-SG,100,0.01
NSE,766KA42,12313,766KA42-SG,100,0.01
NSE,766KL46,19737,766KL46-SG,100,0.01
NSE,766KL50,14563,766KL50-SG,100,0.01
NSE,766MH33,14549,766MH33-SG,100,0.01
NSE,766ML32,20231,766ML32-SG,100,0.01
NSE,766AP42,19621,766AP42-SG,100,0.01
NSE,91D311024,24667,91D311024-TB,100,0.01
NSE,923GS2043,7087,923GS2043-GS,1,0.01
NSE,92GS2030,7039,92GS2030-GS,1,0.01
NSE,735KA40,2404,735KA40-SG,100,0.01
NSE,735KA39,2400,735KA39-SG,100,0.01
NSE,735KA36,7872,735KA36-SG,100,0.01
NSE,735JK51,24492,735JK51-SG,100,0.01
NSE,735JK49,24050,735JK49-SG,100,0.01
NSE,735JK46,24659,735JK46-SG,100,0.01
NSE,735JH38,8498,735JH38-SG,100,0.01
NSE,735HR33,16064,735HR33-SG,100,0.01
NSE,735HP34,24486,735HP34-SG,100,0.01
NSE,735GJ26,14634,735GJ26-SG,100,0.01
NSE,735CG30,22162,735CG30-SG,100,0.01
NSE,735AS39,24567,735AS39-SG,100,0.01
NSE,735AP40,16935,735AP40-SG,100,0.01
NSE,735AP39,15759,735AP39-SG,100,0.01
NSE,734WB42,24197,734WB42-SG,100,0.01
NSE,734WB39,24185,734WB39-SG,100,0.01
NSE,734UP32,8693,734UP32-SG,100,0.01
NSE,734UK32,8689,734UK32-SG,100,0.01
NSE,734TS46,17329,734TS46-SG,100,0.01
NSE,734TS44,17328,734TS44-SG,100,0.01
NSE,734TS37,24566,734TS37-SG,100,0.01
NSE,734TS35,8495,734TS35-SG,100,0.01
NSE,734TS34,7874,734TS34-SG,100,0.01
NSE,734TR36,2394,734TR36-SG,100,0.01
NSE,734TN43,16939,734TN43-SG,100,0.01
NSE,735MH32,16785,735MH32-SG,100,0.01
NSE,735MP29,21982,735MP29-SG,100,0.01
NSE,735MZ37,24489,735MZ37-SG,100,0.01
NSE,735PY27,22741,735PY27-SG,100,0.01
NSE,736AP34,16066,736AP34-SG,100,0.01
NSE,735WB43,24655,735WB43-SG,100,0.01
NSE,735WB40,24654,735WB40-SG,100,0.01
NSE,735WB30,22177,735WB30-SG,100,0.01
NSE,735UP34,8702,735UP34-SG,100,0.01
NSE,735UK30,22202,735UK30-SG,100,0.01
NSE,735TS45,16815,735TS45-SG,100,0.01
NSE,735TS40,24568,735TS40-SG,100,0.01
NSE,735TS38,24104,735TS38-SG,100,0.01
NSE,735TS36,24102,735TS36-SG,100,0.01
NSE,735TS30,22208,735TS30-SG,100,0.01
NSE,735TN43,16814,735TN43-SG,100,0.01
NSE,734TN34,24563,734TN34-SG,100,0.01
NSE,735TN34,24332,735TN34-SG,100,0.01
NSE,EBBETF0425,22243,EBBETF0425-EQ,1,0.01
NSE,EBBETF0430,16253,EBBETF0430-EQ,1,0.01
NSE,EBBETF0431,22239,EBBETF0431-EQ,1,0.01
NSE,EBBETF0433,13139,EBBETF0433-EQ,1,0.01
NSE,74TN34,22990,74TN34-SG,100,0.01
NSE,735TN33,16796,735TN33-SG,100,0.01
NSE,735SK32,8699,735SK32-SG,100,0.01
NSE,735RJ49,24661,735RJ49-SG,100,0.01
NSE,735RJ43,16374,735RJ43-SG,100,0.01
NSE,EGOLD,19933,EGOLD-EQ,1,0.05
NSE,735PY33,8358,735PY33-SG,100,0.01
NSE,735PY30,22028,735PY30-SG,100,0.01
NSE,EBANKNIFTY,25258,EBANKNIFTY-EQ,1,0.01
NSE,736AP37,16649,736AP37-SG,100,0.01
NSE,734TN29,23869,734TN29-SG,100,0.01
NSE,734RJ45A,24658,734RJ45A-SG,100,0.01
NSE,733TS40,24490,733TS40-SG,100,0.01
NSE,733TN57,8372,733TN57-SG,100,0.01
NSE,733TN54,22115,733TN54-SG,100,0.01
NSE,733TN52A,8371,733TN52A-SG,100,0.01
NSE,733TN52,8007,733TN52-SG,100,0.01
NSE,733TN33,15749,733TN33-SG,100,0.01
NSE,733TN32,24562,733TN32-SG,100,0.01
NSE,733RJ44,24203,733RJ44-SG,100,0.01
NSE,733RJ43,24198,733RJ43-SG,100,0.01
NSE,733NL33,16035,733NL33-SG,100,0.01
NSE,733MP42,7861,733MP42-SG,100,0.01
NSE,733MH44,24657,733MH44-SG,100,0.01
NSE,733MH31,16224,733MH31-SG,100,0.01
NSE,733KL54,24571,733KL54-SG,100,0.01
NSE,733KA40,7859,733KA40-SG,100,0.01
NSE,FINIETF,12578,FINIETF-EQ,1,0.01
NSE,733KA37,7858,733KA37-SG,100,0.01
NSE,733JK51,24105,733JK51-SG,100,0.01
NSE,733HR36,24183,733HR36-SG,100,0.01
NSE,733GS2026,19685,733GS2026-GS,1,0.01
NSE,733GA39,24419,733GA39-SG,100,0.01
NSE,733AS32,8688,733AS32-SG,100,0.01
NSE,733AP43A,24493,733AP43A-SG,100,0.01
NSE,733AP43,16654,733AP43-SG,100,0.01
NSE,FMCGIETF,5306,FMCGIETF-EQ,1,0.01
NSE,733TS42,24570,733TS42-SG,100,0.01
NSE,733UP33,16049,733UP33-SG,100,0.01
NSE,734AP29,15475,734AP29-SG,100,0.01
NSE,734AP35,24182,734AP35-SG,100,0.01
NSE,734RJ45,23881,734RJ45-SG,100,0.01
NSE,734RJ34,24181,734RJ34-SG,100,0.01
NSE,734RJ33A,16646,734RJ33A-SG,100,0.01
NSE,734RJ33,16062,734RJ33-SG,100,0.01
NSE,734PN35,24649,734PN35-SG,100,0.01
NSE,734PN32,24666,734PN32-SG,100,0.01
NSE,734NL32,8698,734NL32-SG,100,0.01
NSE,ESG,1200,ESG-EQ,1,0.01
NSE,ESILVER,20257,ESILVER-EQ,1,0.01
NSE,734MN32A,8695,734MN32A-SG,100,0.01
NSE,734MN32,8140,734MN32-SG,100,0.01
NSE,734MH31,16782,734MH31-SG,100,0.01
NSE,EQUAL50ADD,6606,EQUAL50ADD-EQ,1,0.01
NSE,734KL55,23876,734KL55-SG,100,0.01
NSE,734HR36,24650,734HR36-SG,100,0.01
NSE,734HR31,16784,734HR31-SG,100,0.01
NSE,734GS2064,23558,734GS2064-GS,1,0.01
NSE,734GA32,8692,734GA32-SG,100,0.01
NSE,EVINDIA,24461,EVINDIA-EQ,1,0.01
NSE,734AS33A,16645,734AS33A-SG,100,0.01
NSE,734AS33,16019,734AS33-SG,100,0.01
NSE,734AP49A,24660,734AP49A-SG,100,0.01
NSE,734AP49,23884,734AP49-SG,100,0.01
NSE,734AP48,23883,734AP48-SG,100,0.01
NSE,734AP44,24656,734AP44-SG,100,0.01
NSE,734AP40,8932,734AP40-SG,100,0.01
NSE,734JK54,23882,734JK54-SG,100,0.01
NSE,733AP42,16653,733AP42-SG,100,0.01
NSE,736AP38,16808,736AP38-SG,100,0.01
NSE,736AP41,24338,736AP41-SG,100,0.01
NSE,738HR34,24056,738HR34-SG,100,0.01
NSE,738GS2027,9913,738GS2027-GS,1,0.01
NSE,738GJ30A,16973,738GJ30A-SG,100,0.01
NSE,738GJ30,15260,738GJ30-SG,100,0.01
NSE,738GA33,17324,738GA33-SG,100,0.01
NSE,738CG34,23080,738CG34-SG,100,0.01
NSE,738CG32,23078,738CG32-SG,100,0.01
NSE,738AP49,24002,738AP49-SG,100,0.01
NSE,738AP44,23818,738AP44-SG,100,0.01
NSE,738AP40,15572,738AP40-SG,100,0.01
NSE,738AP35,16244,738AP35-SG,100,0.01
NSE,737WB40,23880,737WB40-SG,100,0.01
NSE,737TS42,24339,737TS42-SG,100,0.01
NSE,737TS41,23096,737TS41-SG,100,0.01
NSE,737TS36,8121,737TS36-SG,100,0.01
NSE,737SK33,16239,737SK33-SG,100,0.01
NSE,737RJ45,23101,737RJ45-SG,100,0.01
NSE,737RJ39,23879,737RJ39-SG,100,0.01
NSE,737RJ34B,23872,737RJ34B-SG,100,0.01
NSE,737RJ34A,23082,737RJ34A-SG,100,0.01
NSE,737RJ34,8578,737RJ34-SG,100,0.01
NSE,737PN42,8718,737PN42-SG,100,0.01
NSE,737PN38,16367,737PN38-SG,100,0.01
NSE,737PN36,23875,737PN36-SG,100,0.01
NSE,737NL33A,16802,737NL33A-SG,100,0.01
NSE,738HR35,23087,738HR35-SG,100,0.01
NSE,738JK49,24421,738JK49-SG,100,0.01
NSE,738JK51,23812,738JK51-SG,100,0.01
NSE,738KL44,23099,738KL44-SG,100,0.01
NSE,CONSUMIETF,6446,CONSUMIETF-EQ,1,0.01
NSE,739HR31,15500,739HR31-SG,100,0.01
NSE,739HR29,15256,739HR29-SG,100,0.01
NSE,739HP34,23081,739HP34-SG,100,0.01
NSE,739CG33,23079,739CG33-SG,100,0.01
NSE,739BR39,23095,739BR39-SG,100,0.01
NSE,739AP35,16806,739AP35-SG,100,0.01
NSE,739AP33,15526,739AP33-SG,100,0.01
NSE,739AP30,23421,739AP30-SG,100,0.01
NSE,CPSEETF,2328,CPSEETF-EQ,1,0.01
NSE,739AP29,22604,739AP29-SG,100,0.01
NSE,738UP36,23089,738UP36-SG,100,0.01
NSE,737NL33,16235,737NL33-SG,100,0.01
NSE,738UP34,23086,738UP34-SG,100,0.01
NSE,738TS43,22988,738TS43-SG,100,0.01
NSE,738TN54,23000,738TN54-SG,100,0.01
NSE,738TN34,23873,738TN34-SG,100,0.01
NSE,738TN33,23870,738TN33-SG,100,0.01
NSE,738RJ33,24098,738RJ33-SG,100,0.01
NSE,738PY38A,24048,738PY38A-SG,100,0.01
NSE,738PY38,23093,738PY38-SG,100,0.01
NSE,738PN34,24333,738PN34-SG,100,0.01
NSE,CUBEINVIT,15078,CUBEINVIT-IV,200000,0.01
NSE,738PN33,24331,738PN33-SG,100,0.01
NSE,738MP25,14526,738MP25-SG,100,0.01
NSE,738KL55,24003,738KL55-SG,100,0.01
NSE,738TS49,22999,738TS49-SG,100,0.01
NSE,736AP38A,17325,736AP38A-SG,100,0.01
NSE,737MZ39,23878,737MZ39-SG,100,0.01
NSE,737KA38,7908,737KA38-SG,100,0.01
NSE,736RJ33,16346,736RJ33-SG,100,0.01
NSE,DIVOPPBEES,2636,DIVOPPBEES-EQ,1,0.01
NSE,736MZ39,24186,736MZ39-SG,100,0.01
NSE,736MZ38A,17326,736MZ38A-SG,100,0.01
NSE,736MZ38,16934,736MZ38-SG,100,0.01
NSE,736MP33,16229,736MP33-SG,100,0.01
NSE,736ML32,16289,736ML32-SG,100,0.01
NSE,736MH28,15009,736MH28-SG,100,0.01
NSE,736KL54,23104,736KL54-SG,100,0.01
NSE,736KL41,17459,736KL41-SG,100,0.01
NSE,736KL38,17327,736KL38-SG,100,0.01
NSE,736KL36,23874,736KL36-SG,100,0.01
NSE,736KA39,7910,736KA39-SG,100,0.01
NSE,736KA34,23083,736KA34-SG,100,0.01
NSE,736JK49,23102,736JK49-SG,100,0.01
NSE,736JK46,24341,736JK46-SG,100,0.01
NSE,736JK35,16929,736JK35-SG,100,0.01
NSE,736HR34,24101,736HR34-SG,100,0.01
NSE,736HR33A,16801,736HR33A-SG,100,0.01
NSE,736HR33,16364,736HR33-SG,100,0.01
NSE,736GS2052,10931,736GS2052-GS,1,0.01
NSE,736GA34,24564,736GA34-SG,100,0.01
NSE,736GA33,16797,736GA33-SG,100,0.01
NSE,736AP48,24343,736AP48-SG,100,0.01
NSE,736AP45,24340,736AP45-SG,100,0.01
NSE,736RJ34,24565,736RJ34-SG,100,0.01
NSE,736RJ37,23877,736RJ37-SG,100,0.01
NSE,736RJ41,17460,736RJ41-SG,100,0.01
NSE,736RJ46,24423,736RJ46-SG,100,0.01
NSE,737KA37,23091,737KA37-SG,100,0.01
NSE,737JK38,16650,737JK38-SG,100,0.01
NSE,737JK35,16069,737JK35-SG,100,0.01
NSE,737JH31,22197,737JH31-SG,100,0.01
NSE,737GS2028,19566,737GS2028-GS,1,0.01
NSE,737GR2054,21735,737GR2054-GS,1,0.01
NSE,737BR30,17322,737BR30-SG,100,0.01
NSE,737AS34,23871,737AS34-SG,100,0.01
NSE,737AS33,15750,737AS33-SG,100,0.01
NSE,737AP43,15578,737AP43-SG,100,0.01
NSE,737AP42,8123,737AP42-SG,100,0.01
NSE,737AP38,8122,737AP38-SG,100,0.01
NSE,737KA38A,23092,737KA38A-SG,100,0.01
NSE,737AP36,24335,737AP36-SG,100,0.01
NSE,737AP33,16290,737AP33-SG,100,0.01
NSE,736WB43,16379,736WB43-SG,100,0.01
NSE,736WB41,17461,736WB41-SG,100,0.01
NSE,736WB40,24569,736WB40-SG,100,0.01
NSE,736WB32,8701,736WB32-SG,100,0.01
NSE,736UK26,23340,736UK26-SG,100,0.01
NSE,736TS50,23103,736TS50-SG,100,0.01
NSE,736TS41,16809,736TS41-SG,100,0.01
NSE,736TS37,24337,736TS37-SG,100,0.01
NSE,736TS36,8703,736TS36-SG,100,0.01
NSE,736TN54,23105,736TN54-SG,100,0.01
NSE,736TN43,17463,736TN43-SG,100,0.01
NSE,737AP33A,24330,737AP33A-SG,100,0.01
NSE,733AP40,24491,733AP40-SG,100,0.01
NSE,733AP39,24652,733AP39-SG,100,0.01
NSE,733AP33,16647,733AP33-SG,100,0.01
NSE,GS120626C,4389,GS120626C-GS,100,0.01
NSE,GS121224C,4093,GS121224C-GS,100,0.01
NSE,GS121225C,4254,GS121225C-GS,100,0.01
NSE,GS150325C,4128,GS150325C-GS,100,0.01
NSE,GS150326C,4366,GS150326C-GS,100,0.01
NSE,GS150625C,4154,GS150625C-GS,100,0.01
NSE,GS150626C,4393,GS150626C-GS,100,0.01
NSE,GS150925C,4202,GS150925C-GS,100,0.01
NSE,GS151224C,4094,GS151224C-GS,100,0.01
NSE,GS151225C,4314,GS151225C-GS,100,0.01
NSE,GS151226C,4409,GS151226C-GS,100,0.01
NSE,GS170625C,4158,GS170625C-GS,100,0.01
NSE,GS171224C,4095,GS171224C-GS,100,0.01
NSE,GS171225C,4323,GS171225C-GS,100,0.01
NSE,GS200325C,4131,GS200325C-GS,100,0.01
NSE,GS200326C,4368,GS200326C-GS,100,0.01
NSE,GS200925C,4205,GS200925C-GS,100,0.01
NSE,GS220225C,4124,GS220225C-GS,100,0.01
NSE,GS220226C,4343,GS220226C-GS,100,0.01
NSE,GS220230C,4423,GS220230C-GS,100,0.01
NSE,GS220231C,4429,GS220231C-GS,100,0.01
NSE,GS220236C,4432,GS220236C-GS,100,0.01
NSE,GS220240C,4520,GS220240C-GS,100,0.01
NSE,GS220250C,4552,GS220250C-GS,100,0.01
NSE,GS220261C,4555,GS220261C-GS,100,0.01
NSE,GS120625C,4149,GS120625C-GS,100,0.01
NSE,GS101125C,4246,GS101125C-GS,100,0.01
NSE,GS101124C,4072,GS101124C-GS,100,0.01
NSE,GS101025C,4215,GS101025C-GS,100,0.01
NSE,727MH34,24647,727MH34-SG,100,0.01
NSE,727MH30,21942,727MH30-SG,100,0.01
NSE,GROWWDEFNC,25758,GROWWDEFNC-EQ,1,0.01
NSE,GROWWEV,24798,GROWWEV-EQ,1,0.01
NSE,GROWWGOLD,25872,GROWWGOLD-EQ,1,0.05
NSE,GROWWLIQID,25447,GROWWLIQID-EQ,1,0.01
NSE,727KL59,24764,727KL59-SG,100,0.01
NSE,727JK49,24837,727JK49-SG,100,0.01
NSE,727HR30,9344,727HR30-SG,100,0.01
NSE,GS020125C,4108,GS020125C-GS,100,0.01
NSE,GS020126C,4332,GS020126C-GS,100,0.01
NSE,GS020725C,4175,GS020725C-GS,100,0.01
NSE,GS220261P,4395,GS220261P-GS,100,0.01
NSE,GS070625C,4138,GS070625C-GS,100,0.01
NSE,GS071224C,4085,GS071224C-GS,100,0.01
NSE,GS071225C,4250,GS071225C-GS,100,0.01
NSE,GS090325C,4125,GS090325C-GS,100,0.01
NSE,GS090326C,4364,GS090326C-GS,100,0.01
NSE,GS090925C,4183,GS090925C-GS,100,0.01
NSE,GS100225C,4117,GS100225C-GS,100,0.01
NSE,GS100226C,4341,GS100226C-GS,100,0.01
NSE,GS100425C,4134,GS100425C-GS,100,0.01
